,ALLOTHL,AOA,ASDROTH,ASDRRES,BKPREM,CERT,CHBAL,EDCM,EQTOT,ESTINS,FREPP,FX,ID,INTAN,LNAG,LNAUTO,LNCI,LNCONOTH,LNCONRP,LNCRCD,LNOTCI,LNREAG,LNRECONS,LNREMULT,LNRENRES,LNRERES,LOCCOM,LOCFPSB,LOCFSB,LOCPSB,NAASSET,NACDIR,NAME,NETINC,NTRCOMOT,NTRFCFG,NTRIPC,NTRMUNI,NTRUSGOV,ORE,OTBFH1L,OTHBRF,P3ASSET,P9ASSET,PARTCONV,RBCT1CER,RBCT1J,REPDTE,RT,RWAJT,SCABS,SCASPNSUM,SCCMOG,SCCMOS,SCCOL,SCCPTG,SCFMN,SCGNM,SCMUNI,SCODOT,SCRMBPI,SCSFP,SCUST,SUBND,SZISLOTH,SZLAUTO,SZLNCI,SZLNCON,SZLNCRCD,SZLNHEL,SZLNOTH,SZLNRES,TRADEL,TRNCBO,TRNIPCOC,TRNMUNI,TRNUSGOV,UC,UCCOMRE,UCCRCD,UCLOC,UCOTHER,UCSC
0,69067,232671,0,0,33282,13693,2139587,0,621428,91.47325283,0,0,13693_20081231,0,0,,40253,961,88,0,13,0,3513092,419173,65545,13560,0,8913,8913,0,2026087,0,CORUS BANK NATIONAL ASSN,-455249,5433,0,7344776,3553,0,408987,0,725,41382,1805,,,621783,20081231,92500,6108808,0,0,,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,285837,978,72,1710660,1705070,0,1385,4205,0
0,656,2005,0,0,10742,34875,10168,0,8949,86.30772572,0,0,34875_20081231,0,0,,12171,923,60,0,26,0,41969,0,31245,8457,0,0,0,0,9442,0,FIRST STATE BANK,-3957,12790,0,59462,0,0,1088,6500,10542,6567,167,,,8876,20081231,0,111095,0,0,,0,492,,1948,0,515,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,28848,0,0,16897,4914,0,4931,7052,0
0,1460,3657,,,102,35030,10375,,6905,70.32601464,0,,35030_20081231,196,,,58,37,,0,15,,2877,2255,4316,35450,0,,,,4402,0,PLATINUM COMMUNITY BANK,-3988,,,55381,,,1067,,0,5432,0,,,6613,20081231,,35526,,0,,0,0,,,,0,0,603,,,0,,,,,,,,,,,22773,,,913,,0,904,0,
0,4780,36938,,,16534,27732,24001,,25125,92.34059327,8494,,27732_20081231,526,,,53500,43954,,0,0,,35574,25448,93061,117481,0,,,,10435,0,VANTUS BANK,-21822,,,340471,,,8590,,113750,5791,0,,,43124,20081231,,437328,,0,,0,3826,,,,7349,31062,14666,,,0,,,,,,,,,,,31094,,,43618,,0,4552,4903,
0,1634,2576,0,0,5162,20203,3208,0,18818,56.61857045,2930,0,20203_20081231,0,0,,12728,1528,139,170,96,251,42458,8870,62841,43349,0,524,0,524,11228,0,INBANK,1137,0,0,168983,9375,0,463,0,0,1929,2771,,,18192,20081231,0,182667,0,0,,0,0,,2519,1,4338,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,11671,904,17,35012,19294,620,5671,9427,0
0,98,647,0,0,11,25231,1666,0,1747,81.21279762,0,0,25231_20081231,0,0,,3572,891,1,0,3,230,985,301,4763,4317,0,0,0,0,1760,0,FIRST BANK OF KANSAS CITY,-1195,0,0,13616,0,0,995,0,0,1678,392,,,1318,20081231,0,14251,0,0,,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2461,0,0,481,98,0,96,287,0
0,7528,25164,0,0,5671,27197,59986,0,47301,79.88959163,15000,0,27197_20081231,253,0,,24236,862,679,0,538,0,216487,311792,338627,24390,0,0,0,0,80770,0,AFFINITY BANK,-38190,76092,0,741571,693,0,12368,11500,294447,9912,1042,,,59564,20081231,0,928399,0,0,,0,142757,,4351,3,0,0,81205,,0,0,0,0,0,0,0,0,0,0,0,0,48973,0,0,75247,50988,0,6346,17913,0
0,3656,7048,0,0,9439,1909,28037,0,20661,79.54202508,3239,0,1909_20081231,0,55,,55726,2677,1078,206,1769,425,101102,1113,98037,25678,0,7549,0,7549,59031,0,MAINSTREET BANK,-18398,38142,0,315558,17320,0,21498,15051,24497,13227,1243,,,19049,20081231,0,323797,0,0,,0,21819,,1419,58855,6360,0,782,,0,0,0,0,0,0,0,0,0,0,0,14,52432,5915,0,34850,11621,832,5567,16830,0
0,2328,16325,,,5960,28312,8018,,35818,86.69435667,0,,28312_20081231,9842,,,13961,14159,,0,4811,,68964,0,59931,230890,0,,,,20687,0,BRADFORD BANK,-6908,,,353304,,,375,,64796,24596,14018,,,22649,20081231,,332097,,0,,0,3356,,,,4604,2440,0,,,0,,,,,,,,,,,48139,,,77650,,0,24363,0,
0,79097,508418,,,230526,32618,218815,,690781,82.97985976,0,,32618_20081231,125638,,,3049746,59428,,0,2009,,4013495,503473,520762,2536387,503,,,,541025,0,GUARANTY BANK,-427070,,,11063120,,,74449,,2395279,139078,5946,,,1249807,20081231,,14460061,,0,,0,3,,,,0,0,2722626,,,305359,,,,,,,,,,,517653,,,4441029,,0,86409,26404,
0,7698,15569,0,0,20663,22130,11762,0,43535,88.513361,10666,0,22130_20081231,682,0,,90080,3622,2602,0,2345,7963,133001,23857,146367,132343,414,0,0,0,36438,0,CAPITALSOUTH BANK,-25654,300,0,503402,1697,0,10201,3000,29081,17761,0,,,42354,20081231,19136,546691,0,0,,0,3666,,9569,5163,15501,988,0,,0,0,0,0,0,0,0,0,0,0,836,1428,47755,16289,0,55123,23603,0,8862,22658,0
0,604,6749,0,0,6737,57702,1349,0,7350,81.53478312,0,0,57702_20081231,0,0,,10336,2717,27,0,0,195,50862,441,32282,32988,0,8,0,8,15332,0,FIRST COWETA BANK,-7956,33024,0,95602,6207,0,6726,5000,5000,11009,0,,,7339,20081231,0,138541,0,0,,0,0,,771,477,429,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,16069,2264,3,7820,4706,0,2835,279,0
0,712,2012,,,300,34682,5062,,5619,75.50802764,0,,34682_20081231,0,,,4964,4409,,0,0,,17258,1002,8443,60995,0,,,,9671,0,EBANK,-7123,,,118083,,,13461,,10000,3095,21,,,5931,20081231,,105223,,0,,0,0,,,,0,1362,0,,,0,,,,,,,,,,,18586,,,11727,,0,9705,134,
0,7965,53284,0,0,19427,34043,20695,0,84786,77.67295001,0,0,34043_20081231,0,0,,208026,2106,261,141,2785,11817,700775,4995,354523,12930,0,2161,2161,0,203896,0,COMMUNITY BANK OF NEVADA,-188894,32706,97,1486168,3498,0,72238,35000,35315,1883,0,,,84057,20081231,9239,1475252,0,0,,0,4866,,24840,2415,20078,0,0,,0,0,0,0,0,0,0,0,0,0,0,305,55381,0,128,178847,127412,883,3962,46590,0
0,655,2172,0,0,4485,57645,2010,0,20173,85.52083576,0,0,57645_20081231,0,0,,3043,133,0,0,2,202,45670,3745,35531,5066,0,0,0,0,23229,0,COMMUNITY BANK OF ARIZONA,-13420,25613,0,92568,0,0,3418,1000,1000,6716,0,,,20124,20081231,0,114568,0,0,,0,259,,2619,108,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,9359,1037,0,17324,16457,0,32,835,0
0,622,6492,0,0,15032,34485,7494,0,10474,84.40592193,0,0,34485_20081231,0,0,,6479,7002,186,0,1,23,43984,3476,20322,13322,0,532,532,0,6593,0,UNION BANK NATIONAL ASSN,-4034,0,0,108843,954,0,11459,6000,6000,16273,3566,,,8995,20081231,0,117441,0,0,,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,9252,0,0,9229,6311,0,464,2454,0
0,566963,1405379,0,0,557313,9609,2016322,0,1440055,75.04850654,472706,0,9609_20081231,481662,5255,,853443,221089,26008,1449,1010215,118469,4916524,450243,4312286,4585333,180,205094,143070,62024,581964,0,COLONIAL BANK,-849008,1020,0,16638589,961857,0,127850,3030642,4020223,385574,34868,,,1567274,20081231,2106755,18356429,0,0,,0,731407,,736541,265067,344014,0,1203263,,500,360057,0,0,0,0,0,0,0,0,0,234,300089,658127,1686,2691101,1274601,7003,398005,1011492,0
0,32,600,,,95,31559,2324,,719,96.58798441,0,,31559_20081231,0,,,0,9,,0,24,,0,94,740,8005,0,,,,0,0,DWELLING HOUSE S&LA,-2564,,,13599,,,128,,0,427,775,,,722,20081231,,7844,,0,,0,0,,,,0,400,0,,,0,,,,,,,,,,,0,,,0,,0,0,0,
0,1251,12098,0,0,8920,23268,4769,0,14361,86.88414115,3247,0,23268_20081231,0,2367,,18438,2014,1303,0,2163,7548,37078,5316,57491,20108,0,674,0,674,7479,0,COMMUNITY FIRST BANK,-6332,40822,0,90521,3956,0,11714,0,18000,1310,0,,,14234,20081231,0,174445,0,0,,0,3087,,7480,6288,4193,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,37314,2097,12,14133,4660,0,1964,7509,0
0,947,2266,0,0,3086,27183,3559,0,8438,80.52843067,0,0,27183_20081231,0,0,,10825,4812,0,0,50,0,10272,0,31969,27519,0,10,10,0,12900,0,COMMUNITY NB SARASOTA CNTY,-3306,0,0,65029,1000,0,2910,0,1,1842,0,,,8320,20081231,0,77497,0,0,,0,725,,1774,967,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,24578,0,0,8260,91,0,2236,5933,0
0,1411,9563,0,0,12351,27364,5420,0,27821,85.2273467,25000,0,27364_20081231,0,0,,73302,12906,26,0,74,0,64799,12533,183203,40983,0,2995,2995,0,23880,0,FIRST STATE BANK,-20787,26,0,320415,953,0,811,20000,41000,12157,0,,,27664,20081231,0,408500,0,0,,0,38420,,13605,870,9080,0,998,,0,0,0,0,0,0,0,0,0,0,0,0,46628,0,76,40231,10222,0,7148,22861,0
0,4715,13021,0,0,21915,18659,64356,0,77251,89.36516037,1590,0,18659_20081231,5653,0,,58962,759,0,0,1086,0,318596,34309,927488,65546,0,21527,20706,821,196824,0,MUTUAL BANK,-65621,73714,0,1392780,11399,2860,47664,0,15300,53174,20488,,,70318,20081231,0,1515319,0,0,,0,0,,0,76249,4951,0,0,,0,28000,0,0,0,0,0,0,0,0,0,0,85384,152,22,76044,58195,0,2333,15516,0
0,910,2037,0,0,4757,34270,18975,0,5392,71.27153008,0,0,34270_20081231,0,0,,23428,1075,0,0,6,0,28014,11444,50748,4411,0,0,0,0,12275,0,FIRST BANKAMERICANO,-12941,0,0,107043,0,0,0,6000,6000,8368,0,,,5141,20081231,0,122282,0,0,,0,3924,,11216,483,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,36785,17292,20,8475,8400,0,0,75,0
0,3346,36519,,,27181,32288,71956,,18388,94.07599492,0,,32288_20081231,3342,,,7549,12507,,0,0,,84487,54911,54203,276911,0,,,,43106,0,PEOPLES COMMUNITY BANK,-66807,,,578384,,,10176,,59007,3250,0,,,15844,20081231,,452504,,0,,0,675,,,,925,0,0,,,0,,,,,,,,,,,52863,,,41060,,0,23253,519,
0,688,1263,0,0,5493,57604,1329,0,10098,89.04816884,814,0,57604_20081231,0,0,,471,16,34,0,0,0,46461,3627,27977,11001,0,634,634,0,21987,0,INTEGRITY BANK,-5131,15581,0,89102,0,0,2786,2500,10000,3416,0,,,9500,20081231,0,105095,0,0,,0,7661,,14414,5689,0,2565,0,,0,0,0,0,0,0,0,0,0,0,0,0,3074,91,0,5100,3230,0,49,1821,0
0,497,6406,0,0,2049,9873,3474,0,5495,69.55520397,0,0,9873_20081231,0,2031,,21708,4598,0,0,103,3536,18947,1422,17628,14751,0,182,182,0,18069,0,FIRST STATE BANK OF ALTUS,-5089,0,0,60783,7335,0,140,0,0,2369,8742,,,5317,20081231,0,86133,0,0,,0,0,,6092,43,405,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,23447,7897,3,10272,1196,0,0,9076,0
0,7160,12349,0,0,4031,8486,60958,0,24416,62.76539795,13704,0,8486_20081231,0,0,,14451,13882,0,0,847,4000,129371,1349,48488,71105,0,499,499,0,18121,0,SECURITY BANK OF JONES CNTY,-21508,153821,0,163859,13336,0,4868,0,18695,7887,0,,,24223,20081231,0,271977,0,0,,0,78787,,0,184,2157,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,23675,23593,10,11262,336,0,5091,5835,0
0,5038,10870,0,0,4944,27048,56465,0,20785,76.18993923,2492,0,27048_20081231,0,1117,,21122,6985,125,0,237,9821,91314,1014,53863,45561,0,2069,1619,450,14479,0,SECURITY BK OF HOUSTON CNTY,-2538,26061,0,210444,22390,0,5418,11000,39000,7613,146,,,20635,20081231,0,232566,0,0,,0,78371,,0,177,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,117,20381,36958,12,22528,10080,0,5275,7173,0
0,11104,39200,0,0,19589,27367,84754,0,61829,88.00852533,20648,0,27367_20081231,1869,0,,81530,13343,352,0,20515,12620,469318,25901,194155,128367,0,6715,4789,1926,91177,0,SECURITY BANK OF BIBB COUNTY,-103943,79572,0,807571,22872,0,37381,30000,100000,11115,0,,,57719,20081231,0,989350,0,0,,0,134172,,0,242,0,526,0,,0,0,0,0,0,0,0,0,0,0,0,0,127686,397,72,116589,70659,0,24549,21381,0
0,2938,3237,0,0,2597,57105,33953,0,9866,55.01887646,0,0,57105_20081231,534,0,,15120,442,0,0,2065,526,85819,1460,49701,6520,0,1203,413,790,28964,0,SECURITY BANK OF NORTH METRO,-28242,0,0,215723,0,0,11739,0,5000,5106,0,,,9378,20081231,0,175194,0,0,,0,29233,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,3994,0,5,11895,10962,0,633,300,0
0,4360,1820,0,0,7733,57430,43776,0,9239,72.48313269,0,0,57430_20081231,389,0,,18617,605,542,0,249,0,44184,5014,40416,16141,0,94,94,0,9426,0,SECURITY BANK OF N FULTON,-29526,18747,0,144935,0,0,1932,3500,7000,4916,0,,,8744,20081231,0,135437,0,0,,0,22469,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,16400,0,4,22713,17871,0,4383,459,0
0,2653,12350,0,0,2545,57346,34340,0,12343,58.36084751,0,0,57346_20081231,449,0,,6959,408,125,0,325,6065,165467,1518,34718,11019,0,956,0,956,62433,0,SECURITY BK OF GWINNETT CNTY,-57028,54264,0,225332,9996,0,33378,10000,21000,12255,0,,,12426,20081231,0,262529,0,0,,0,46558,,0,0,0,615,0,,0,0,0,0,0,0,0,0,0,0,0,0,21175,0,0,3822,2405,0,1412,5,0
0,766,349,0,0,3244,58065,1516,0,1200,85.01856637,0,0,58065_20081231,45,0,,3428,937,1246,0,540,0,4976,3695,13504,16349,0,0,0,0,814,0,WATERFORD VILLAGE BANK,-5174,98,0,55067,197,0,0,0,0,5,0,,,1163,20081231,0,44198,0,0,,0,574,,1604,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,9,3065,3,0,7485,3730,0,1645,2110,0
0,12842,90252,0,455,5909,34341,23816,0,98641,65.74873533,0,0,34341_20081231,4966,0,,108038,6170,220,0,9,0,546906,3362,675704,39470,0,9808,1268,8540,112712,0,TEMECULA VALLEY BANK,-56641,107906,0,1146849,50,0,33739,88500,101900,54066,1531,,,92406,20081231,0,1479645,0,0,,0,0,,2868,2256,0,0,0,,300,0,0,0,0,0,0,0,0,0,0,0,42273,0,14,277113,176436,0,6504,94173,0
0,20036,49945,0,0,14875,23556,57899,0,138572,79.94310855,0,0,23556_20081231,1346,0,,199808,75376,13126,0,24,0,730990,121856,497829,48633,0,4450,4450,0,337234,0,VINEYARD BANK NATIONAL ASSN,-126552,30919,0,1502842,404,0,56168,216000,261000,86797,0,,,131426,20081231,0,1831194,0,0,,0,0,,111965,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,60843,304,33,159085,95497,0,8444,55144,0
0,6259,16131,0,0,4787,34103,15267,0,31628,79.00626781,0,0,34103_20081231,0,648,,60987,93,3,0,3058,59,110768,82,49710,3886,0,1097,0,1097,94338,0,BANKFIRST,-81222,19940,0,217990,12901,0,28971,0,0,2162,0,,,31098,20081231,0,257636,0,0,,0,0,,21677,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,9158,0,0,14668,1361,0,0,13307,0
0,568,2627,0,0,4633,34594,1572,0,6035,94.26447622,0,0,34594_20081231,0,0,,946,365,0,0,24,3240,42817,628,21749,13849,0,680,680,0,13739,0,FIRST PIEDMONT BANK,-6228,1881,0,101831,227,0,14989,2000,2000,4461,260,,,5845,20081231,0,103657,0,0,,0,0,,1108,1034,1187,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10100,164,0,10845,7651,0,1973,1221,0
0,664,3401,0,0,4203,22754,5959,0,8090,79.88398019,0,0,22754_20081231,0,4930,,18103,3380,79,0,84,11216,18719,4170,14412,11579,0,234,87,147,11920,0,BANK OF WYOMING,-1428,6414,0,65277,4570,0,382,4509,8732,6827,599,,,8089,20081231,0,88623,0,0,,0,6236,,3582,1876,268,0,598,,0,0,0,0,0,0,0,0,0,0,0,0,20206,4410,13,6178,2124,0,0,4054,0
0,3502,34195,0,4663,27404,18390,31930,0,48689,70.28158574,52966,0,18390_20081231,9,177,,56147,4919,556,0,18483,1601,166915,33747,217325,118376,25,11326,3451,7875,49951,0,FOUNDERS BANK,-5951,836,0,678886,45586,0,7793,0,24000,16093,5056,,,57075,20081231,19,741804,7981,0,,0,3740,,2001,0,12695,26822,5054,,10000,10000,0,0,0,0,0,0,0,0,0,0,48960,17151,131,106006,8103,0,49869,48034,0
0,450,2431,0,0,9122,57667,9402,0,6554,97.49807685,0,0,57667_20081231,222,0,,14280,625,145,0,6,0,7565,1626,63359,3502,0,312,312,0,6196,0,MILLENNIUM STB OF TEXAS,-3563,37376,0,62048,1087,0,1060,2000,2000,7518,409,,,6546,20081231,0,95739,0,0,,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,8456,0,0,5303,3352,0,0,1951,0
0,1363,13558,0,0,5612,3644,10105,0,13596,78.84701375,7003,0,3644_20081231,3718,3422,,11302,2682,87,0,13235,1363,5180,1693,24835,38270,0,180,80,100,12753,0,FIRST NB OF DANVILLE,-2897,3271,0,107331,18484,0,1967,0,0,2959,962,,,12601,20081231,0,114380,2554,0,,0,9754,,0,5860,4223,7988,0,,0,0,0,0,0,0,0,0,0,0,0,270,19867,223,118,5542,280,0,1503,3759,0
0,197,1209,0,3908,944,9262,834,0,3784,89.15730548,2335,0,9262_20081231,0,2401,,4469,1759,130,0,1565,3747,7145,783,7790,16228,0,0,0,0,3427,0,ELIZABETH STATE BANK,-1036,0,0,39373,5845,0,348,3400,3400,780,462,,,5134,20081231,0,50039,851,0,,0,0,,0,795,687,4402,0,,0,0,0,0,0,0,0,0,0,0,0,0,7115,786,0,4121,1040,0,1290,1791,0
0,168,1590,0,0,708,15302,1778,0,3863,79.10003159,3037,0,15302_20081231,0,259,,4808,1083,222,0,2868,3017,6055,3553,17247,14926,0,329,12,317,3329,0,ROCK RIVER BANK,-588,1872,0,36227,5540,0,59,3900,3900,1508,514,,,5457,20081231,0,59227,1277,0,,0,2493,,0,3028,247,4743,0,,3995,0,0,0,0,0,0,0,0,0,0,0,16578,6144,3,5537,1043,0,2482,2012,0
0,68,578,0,0,477,11710,1262,0,1477,86.04589972,0,0,11710_20081231,0,3411,,1682,1366,41,0,2414,3236,563,80,3614,4838,0,0,0,0,857,0,FIRST STB OF WINCHESTER IL,-320,0,0,16765,5217,0,0,0,0,388,183,,,2009,20081231,0,24542,426,0,,0,2380,,0,0,329,1817,0,,0,0,0,0,0,0,0,0,0,0,0,2,11271,906,3,2080,385,0,154,1541,0
0,145,3154,0,3115,453,12093,5962,0,6776,82.03323941,3051,0,12093_20081231,4229,2316,,5028,679,20,0,3674,2389,5457,374,8502,5192,0,0,0,0,3306,0,JOHN WARNER BANK,-1600,0,0,31778,9188,0,30,0,0,3105,663,,,3811,20081231,0,44402,1277,0,,0,7195,,0,4928,396,4140,0,,0,0,0,0,0,0,0,0,0,0,0,2,23252,2099,0,12472,970,0,450,11052,0
0,3983,12809,0,0,3174,57332,8427,0,42408,63.52618253,0,0,57332_20080930,1621,0,,104148,952,1947,0,380,0,4526,5412,259381,1309,10706,913,27,886,17229,0,MIRAE BANK,-3914,203,0,293884,24826,0,0,17000,35000,7277,0,,,42699,20080930,0,406814,0,0,,0,0,,24579,0,6216,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,49790,0,0,31572,4918,0,751,25903,0
0,520,682,0,0,404,57893,2326,0,9224,67.63870479,0,0,57893_20080930,200,0,,24168,0,49,0,320,0,19142,9720,6688,4582,39,0,0,0,4226,0,METROPACIFIC BANK,-1573,20570,0,30105,594,0,2474,2000,3921,6976,151,,,9248,20080930,0,68124,0,0,,0,0,,884,938,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,12001,0,0,7430,637,0,733,6060,0
0,446,1582,0,0,3204,9744,2893,0,6080,71.93298129,0,0,9744_20080930,0,7622,,7037,2254,494,0,0,9124,6533,1381,14328,25569,0,40,40,0,7824,0,HORIZON BANK,-1734,0,0,53299,2708,0,4769,1305,10320,1875,229,,,6084,20080930,0,76593,0,0,,0,0,,39,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,12226,8192,0,6090,245,0,2092,3753,0
0,4862,11759,0,0,3815,35285,2198,0,16947,92.82553552,1000,0,35285_20080930,0,0,,34344,1755,34,0,293,153,67269,2907,43102,20188,0,1082,1082,0,21221,0,NEIGHBORHOOD COMMUNITY BANK,-5351,595,0,173614,170,0,19430,8000,13000,6660,520,,,16178,20080930,0,195281,0,0,,0,0,,5427,837,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,20033,278,0,6518,2801,0,1004,2713,0
0,1163,5834,0,0,5970,57436,1030,0,12513,66.89812556,0,0,57436_20080930,0,0,,12558,980,4,0,0,0,63978,1849,59985,20590,0,608,52,556,14011,0,COMMUNITY BANK OF WEST GA,-6412,0,0,164726,129,95,7678,0,3216,17152,0,,,12509,20080930,0,170646,0,0,,0,0,,0,15890,0,982,0,,0,0,0,0,0,0,0,0,0,0,0,0,18589,0,0,13109,11036,0,1908,165,0
0,652,5593,0,0,5333,4614,3616,0,11680,78.02901661,0,0,4614_20080930,974,7973,,23768,3444,55,0,148,5525,31729,2693,41206,20545,0,937,937,0,4497,0,FIRST NB OF ANTHONY,-1093,0,0,102381,11961,92,4150,5500,9500,1789,531,,,10877,20080930,0,137825,0,0,,0,21,,5,53,230,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,30567,1958,46,29876,11729,0,0,18147,0
0,4920,33905,0,0,14596,27837,12027,0,70501,82.856082,0,0,27837_20080930,5863,208,,19389,7557,929,0,112,816,421516,16288,88433,331109,0,498,498,0,21130,0,COOP BANK,-7824,8150,0,600323,25167,0,6672,156200,195748,7944,1481,,,63423,20080930,2397,820306,0,0,,0,2044,,3899,27,0,0,0,,502,0,0,0,0,0,0,0,0,0,0,0,76341,760,0,153496,114351,0,25027,14118,0
0,1589,11732,0,0,8765,35251,9498,0,25949,59.2013428,9909,0,35251_20080930,0,0,,23704,2067,181,0,2461,2251,120724,787,69370,26886,1109,0,0,0,37616,0,SOUTHERN COMMUNITY BANK,-9014,0,0,293208,15,0,31238,0,50000,5267,0,,,26135,20080930,0,304302,0,0,,0,964,,7212,53968,4804,1335,0,,0,0,0,0,0,0,0,0,0,0,0,0,33399,1305,0,17892,10116,0,3457,4319,0
0,1029,3436,0,0,220,17309,18532,0,17969,64.165557,0,0,17309_20080930,0,0,,28774,6094,15,0,1775,1349,76267,11875,21622,36310,0,519,519,0,12430,0,BANK OF LINCOLNWOOD,1908,0,0,178002,4051,0,4531,0,0,10210,5339,,,19084,20080930,0,199576,0,0,,0,0,,0,0,0,2370,0,,0,0,0,0,0,0,0,0,0,0,0,0,17322,662,5,22487,9480,0,7441,5566,0
0,1784,9422,0,23744,5495,5757,6102,0,23245,89.98834926,2573,0,5757_20080930,23527,11779,,16172,6723,40,0,8608,12897,23754,15673,65758,45688,613,0,0,0,11491,0,CITIZENS NATIONAL BANK,-6930,0,0,360978,17175,0,186,0,24969,8638,221,,,20237,20080930,0,369096,0,0,,0,7,,0,11,92569,0,91899,,0,0,0,0,0,0,0,0,0,0,0,0,18741,2921,12,17059,2688,0,1669,12702,0
0,2098,9852,0,0,1699,35175,4281,0,12660,11.64234326,2650,0,35175_20080930,8822,1293,,44874,1705,79,0,4999,3932,79187,17519,64646,21008,0,1806,1806,0,13584,0,STRATEGIC CAPITAL BANK,-7235,0,0,526025,0,0,0,25000,65000,17859,0,,,33427,20080930,0,424898,0,0,,0,0,,0,0,123714,0,224222,,0,0,0,0,0,0,0,0,0,0,0,0,20040,13,0,25763,13792,0,314,11657,0
0,66936,566450,,,50568,32247,246409,,497615,74.10538104,56930,,32247_20080930,63101,,,204742,19578,,0,21381,,374625,153488,587243,10470881,5953,,,,1076753,0,BANKUNITED FSB,-762509,,,8133670,,,145724,,5279350,543621,71,,,482084,20080930,,8276435,,0,,0,0,,,,22009,9490,600211,,,0,,,,,,,,,,,137911,,,1188679,,0,324805,1792,
0,2289,8029,0,0,7778,34843,11954,0,43807,88.41738499,0,0,34843_20080930,0,0,,24593,2010,116,938,14703,86,171918,11997,61845,34866,204,0,0,0,119067,0,WESTSOUND BANK,-19547,51369,0,262235,10644,0,10984,0,0,37542,0,,,43750,20080930,0,334293,0,0,,0,0,,33,0,1389,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,26485,10,2,13417,6320,2220,0,4877,0
0,3050,2869,0,0,1119,35461,2529,0,21975,97.34252854,497,0,35461_20080930,0,0,,24126,139,98,87,38,0,192287,1106,21895,8402,0,0,0,0,28346,0,AMERICA WEST BANK,-2013,15525,0,263672,1541,2198,17893,0,0,11943,0,,,22417,20080930,0,243748,0,0,,0,694,,3095,7683,17026,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,5365,0,0,38994,37355,550,903,186,0
0,332,920,0,0,1044,57563,795,0,1150,83.54031553,0,0,57563_20080930,0,0,,1444,45,0,0,166,0,4123,4660,3935,17289,0,0,0,0,5489,0,CITIZENS COMMUNITY BANK,-1586,3243,0,34785,660,0,0,0,0,1634,0,,,1138,20080930,0,31843,0,0,,0,0,,3250,139,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,4524,74,0,6143,2703,0,3185,255,0
0,22973,96474,158356,0,17553,26535,82310,0,218723,92.58922258,1427269,19618,26535_20080930,0,0,,99465,549,0,83043,452708,0,1073040,22401,336258,51351,2151,19628,0,19628,179184,0,SILVERTON BANK NATIONAL ASSN,-6398,1085470,0,0,0,0,27200,0,22719,50461,4187,,,238434,20080930,1069478,2569557,0,0,,0,38282,,260696,21033,55772,71980,8291,,0,25500,0,0,0,0,0,0,0,0,0,174481,1756,0,0,1292498,499949,525821,0,266728,0
0,1470,7961,,,8083,34396,14196,,44143,63.06670993,1900,,34396_20080930,87,,,47919,18151,,0,284,,171657,5165,101097,112529,0,,,,19186,0,FIRST BANK OF IDAHO FSB,1418,,,257796,,,0,,65000,3096,304,,,41909,20080930,,443867,,0,,0,0,,,,0,0,0,,,0,,,,,,,,,,,111153,,,80158,,0,17704,7064,
0,9672,49105,0,0,711,32069,11537,0,114984,87.53189551,30000,0,32069_20080930,0,0,,2704,150,0,0,0,0,201212,257326,426826,15189,0,0,0,0,71606,0,FIRST BANK OF BEVERLY HILLS,-6336,7816,0,577788,93645,0,1072,185000,430000,1335,0,,,124284,20080930,0,927824,0,0,,0,0,,167174,0,0,470,149420,,0,0,0,0,0,0,0,0,0,0,0,0,1514,0,0,67940,67790,0,0,150,0
